22020400,船营区                                                                                              ,43.8334433,126.540967
22021100,丰满区                                                                                              ,43.8215313,126.562306
22022100,永吉县                                                                                              ,43.6019156,126.232888
22028100,蛟河市                                                                                              ,43.6837558,127.383846
22028200,桦甸市                                                                                              ,43.1203133,127.007607
22028300,舒兰市                                                                                              ,44.3039039,127.088019
22028400,磐石市                                                                                              ,43.1058709,126.136146
22030000,四平市                                                                                              ,43.0968622,124.414651
22030200,铁西区                                                                                              ,43.1503460,124.344978
22030300,铁东区                                                                                              ,43.1624228,124.409769
22032200,梨树县                                                                                              ,43.2985727,124.326653
22032300,伊通满族自治县                                                                                      ,43.3515448,125.304758
22038100,公主岭市                                                                                            ,43.6574247,124.985286
22038200,双辽市                                                                                              ,43.7342824,123.703801
22040000,辽源市                                                                                              ,42.9042229,125.146111
22040200,龙山区                                                                                              ,42.8971418,125.136412
22040300,西安区                                                                                              ,42.9275906,125.148589
22042100,东丰县                                                                                              ,42.6751868,125.531534
22042200,东辽县                                                                                              ,42.9282033,124.992109
22050000,通化市                                                                                              ,41.7508802,125.994150
22050200,东昌区                                                                                              ,41.7284965,125.955097
22050300,二道江区                                                                                            ,41.7740242,126.042484
22052100,通化县                                                                                              ,41.6793146,125.759360
22052300,辉南县                                                                                              ,42.6849198,126.046786
22052400,柳河县                                                                                              ,42.2846036,125.744737
22058100,梅河口市                                                                                            ,42.5303380,125.683829
22058200,集安市                                                                                              ,41.1304032,126.184072
22060000,白山市                                                                                              ,41.9399965,126.423583
22060200,八道江区                                                                                            ,41.9385360,126.418411
22060500,江源区                                                                                              ,42.0567731,126.591146
22062100,抚松县                                                                                              ,42.3419326,127.280731
22062200,靖宇县                                                                                              ,42.3887978,126.813597
22062300,长白朝鲜族自治县                                                                                    ,41.4200505,128.200814
22068100,临江市                                                                                              ,41.8120033,126.918139
22070000,松原市                                                                                              ,45.1417912,124.825115
22070200,宁江区                                                                                              ,45.1718798,124.817014
22072100,前郭尔罗斯蒙古族自治县                                                                              ,45.1171684,124.823559
22072200,长岭县                                                                                              ,44.2771783,123.982279
22072300,乾安县                                                                                              ,45.0048497,124.028016
22072400,扶余县                                                                                              ,44.9884545,126.049715
22080000,白城市                                                                                              ,45.6216692,122.851052
22080200,洮北区                                                                                              ,45.6216692,122.851052
22082100,镇赉县                                                                                              ,45.8474336,123.199889
22082200,通榆县                                                                                              ,44.8130111,123.088438
22088100,洮南市                                                                                              ,45.3359628,122.786732
22088200,大安市                                                                                              ,45.5060085,124.272548
22240000,延边朝鲜族自治州                                                                                    ,42.8941550,129.497652
22240100,延吉市                                                                                              ,43.1279169,129.368798
22240200,图们市                                                                                              ,42.9870539,129.855254
22240300,敦化市                                                                                              ,43.6226094,128.346866
22240400,珲春市                                                                                              ,42.7981088,130.377202
22240500,龙井市                                                                                              ,42.8768525,129.376459
22240600,和龙市                                                                                              ,42.6044471,128.969364
22242400,汪清县                                                                                              ,43.5804453,129.881798
22242600,安图县                                                                                              ,42.7865039,128.514493
23000000,黑龙江省                                                                                            ,45.7414932,126.643341
23010000,哈尔滨市                                                                                            ,45.9734191,126.723786
23010200,道里区                                                                                              ,45.7558615,126.617056
23010300,南岗区                                                                                              ,45.7614755,126.669048
23010400,道外区                                                                                              ,45.7921029,126.649382
23010800,平房区                                                                                              ,45.5969091,126.637698
23010900,松北区                                                                                              ,45.8097175,126.541943
23011000,香坊区                                                                                              ,45.7228623,126.679197
23011100,呼兰区                                                                                              ,45.8877305,126.587541
23011200,阿城区                                                                                              ,45.5414426,126.975302
23012300,依兰县                                                                                              ,46.2479531,129.721992
23012400,方正县                                                                                              ,45.8569464,128.895485
23012500,宾县                                                                                                ,45.7755529,127.626446
23012600,巴彦县                                                                                              ,46.2472260,127.197582
23012700,木兰县                                                                                              ,46.0799438,128.069193
23012800,通河县                                                                                              ,46.2077549,129.127249
23012900,延寿县                                                                                              ,45.4635470,128.506146
23018200,双城市                                                                                              ,45.4202176,126.198803
23018300,尚志市                                                                                              ,45.0431982,128.225265
23018400,五常市                                                                                              ,44.7518383,127.409498
23020000,齐齐哈尔市                                                                                          ,47.4318033,123.943344
23020200,龙沙区                                                                                              ,47.3173776,123.957560
23020300,建华区                                                                                              ,47.3542412,123.955500
23020400,铁锋区                                                                                              ,47.3406912,123.978234
23020500,昂昂溪区                                                                                            ,47.4318033,123.943344
23020600,富拉尔基区                                                                                          ,47.2094966,123.629686
23020700,碾子山区                                                                                            ,47.5168891,122.887702
23020800,梅里斯达斡尔族区                                                                                    ,47.3090924,123.752038
23022100,龙江县                                                                                              ,47.1988692,123.054621
23022300,依安县                                                                                              ,47.6999857,125.258646
23022400,泰来县                                                                                              ,46.6777763,123.510865
23022500,甘南县                                                                                              ,47.9637281,123.743830
23022700,富裕县                                                                                              ,47.6704594,124.518345
23022900,克山县                                                                                              ,48.2013802,125.666406
23023000,克东县                                                                                              ,47.9812327,126.342451
23023100,拜泉县                                                                                              ,47.6082752,126.034265
23028100,讷河市                                                                                              ,48.3962927,125.014897
23030000,鸡西市                                                                                              ,45.3239173,130.938642
23030200,鸡冠区                                                                                              ,45.3039614,130.981396
23030300,恒山区                                                                                              ,45.2106680,130.904964
23030400,滴道区                                                                                              ,45.3487598,130.843616
23030500,梨树区                                                                                              ,45.0920350,130.697178
23030600,城子河区                                                                                            ,45.3369659,131.011394
23030700,麻山区                                                                                              ,45.2120890,130.478181
23032100,鸡东县                                                                                              ,45.2605246,131.124304
23038100,虎林市                                                                                              ,45.7626730,132.937134
23038200,密山市                                                                                              ,45.5464695,131.877822
23040000,鹤岗市                                                                                              ,47.3336749,130.300823
23040200,向阳区                                                                                              ,47.3424796,130.294311
23040300,工农区                                                                                              ,47.3186941,130.274688
23040400,南山区                                                                                              ,47.3140389,130.276758
23040500,兴安区                                                                                              ,47.2528516,130.239239
23040600,东山区                                                                                              ,47.3385319,130.317056
23040700,兴山区                                                                                              ,47.3577590,130.292723
23042100,萝北县                                                                                              ,47.5774956,130.828628
23042200,绥滨县                                                                                              ,47.2913394,131.859884
23050000,双鸭山市                                                                                            ,46.6210885,131.188226
23050200,尖山区                                                                                              ,46.6463502,131.158411
23050300,岭东区                                                                                              ,46.5927187,131.164720
23050500,四方台区                                                                                            ,46.5943259,131.334536
23050600,宝山区                                                                                              ,46.5771823,131.401612
23052100,集贤县                                                                                              ,46.7283746,131.140483
23052200,友谊县                                                                                              ,46.7674405,131.808053
23052300,宝清县                                                                                              ,46.3269648,132.197231
23052400,饶河县                                                                                              ,46.7981646,134.013869
23060000,大庆市                                                                                              ,46.4018304,124.757512
23060200,萨尔图区                                                                                            ,46.5937361,125.088186
23060300,龙凤区                                                                                              ,46.5328345,125.116102
23060400,让胡路区                                                                                            ,46.6565134,124.876935
23060500,红岗区                                                                                              ,46.3940317,124.889584
23060600,大同区                                                                                              ,46.0329344,124.816135
23062100,肇州县                                                                                              ,45.9011787,125.294780
23062200,肇源县                                                                                              ,45.6864559,124.888351
23062300,林甸县                                                                                              ,47.1497718,124.817916
23062400,杜尔伯特蒙古族自治县                                                                                ,46.5041009,124.235619
23070000,伊春市                                                                                              ,47.7753219,128.918520
23070200,伊春区                                                                                              ,47.7280015,128.907523
23070300,南岔区                                                                                              ,47.1380304,129.283472
23070400,友好区                                                                                              ,47.8561431,128.838622
23070500,西林区                                                                                              ,47.4807338,129.312847
23070600,翠峦区                                                                                              ,47.7242992,128.673495
23070700,新青区                                                                                              ,48.2904532,129.533604
23070800,美溪区                                                                                              ,47.6350896,129.129309
23070900,金山屯区                                                                                            ,47.4130679,129.429127
23071000,五营区                                                                                              ,48.1079112,129.245342
23071100,乌马河区                                                                                            ,47.7294304,128.803002
23071200,汤旺河区                                                                                            ,48.4546520,129.571112
23071300,带岭区                                                                                              ,47.0279997,129.022386
23071400,乌伊岭区                                                                                            ,48.5903903,129.437935
23071500,红星区                                                                                              ,48.2394233,129.390986
23071600,上甘岭区                                                                                            ,47.9747114,129.024263
23072200,嘉荫县                                                                                              ,48.8889667,130.403047
23078100,铁力市                                                                                              ,46.9860639,128.025012
23080000,佳木斯市                                                                                            ,46.7704167,130.275600
23080300,向阳区                                                                                              ,46.8077044,130.365132
23080400,前进区                                                                                              ,46.8140120,130.374970
23080500,东风区                                                                                              ,46.8225139,130.403680
23081100,郊区                                                                                                ,46.8095549,130.327323
23082200,桦南县                                                                                              ,46.2848078,130.468697
23082600,桦川县                                                                                              ,46.8817844,130.718700
23082800,汤原县                                                                                              ,46.8098046,129.814957
23083300,抚远县                                                                                              ,47.9510467,134.098241
23088100,同江市                                                                                              ,47.8641118,133.219206
23088200,富锦市                                                                                              ,47.2450007,132.440829
23090000,七台河市                                                                                            ,45.7695811,131.015750
23090200,新兴区                                                                                              ,45.8159467,130.932022
23090300,桃山区                                                                                              ,45.7683163,131.016908
23090400,茄子河区                                                                                            ,45.7851902,131.068074
23092100,勃利县                                                                                              ,45.7600758,130.577498
23100000,牡丹江市                                                                                            ,44.5137905,129.700748
23100200,东安区                                                                                              ,44.5813896,129.626752
23100300,阳明区                                                                                              ,44.5961056,129.635710
23100400,爱民区                                                                                              ,44.5963577,129.590188
23100500,西安区                                                                                              ,44.5776298,129.616152
23102400,东宁县                                                                                              ,44.1611034,130.822073
23102500,林口县                                                                                              ,45.3170221,129.964646
23108100,绥芬河市                                                                                            ,44.4162948,131.087890
23108300,海林市                                                                                              ,44.9101768,129.095234
23108400,宁安市                                                                                              ,43.9917339,129.235825
23108500,穆棱市                                                                                              ,44.4750353,130.363340
23110000,黑河市                                                                                              ,50.2478910,127.500940
23110200,爱辉区                                                                                              ,50.1951782,126.760554
23112100,嫩江县                                                                                              ,49.1751878,125.217597
23112300,逊克县                                                                                              ,49.5819965,128.474915
23112400,孙吴县                                                                                              ,49.4253998,127.336564
23118100,北安市                                                                                              ,48.2391375,126.481862
23118200,五大连池市                                                                                          ,48.5167891,126.206098
23120000,绥化市                                                                                              ,46.6366344,126.980001
23120200,北林区                                                                                              ,46.6373563,126.985645
23122100,望奎县                                                                                              ,46.8327174,126.486078
23122200,兰西县                                                                                              ,46.2524491,126.288110
23122300,青冈县                                                                                              ,46.6896705,126.113927
23122400,庆安县                                                                                              ,46.8801637,127.507807
23122500,明水县                                                                                              ,47.1764557,125.903760
23122600,绥棱县                                                                                              ,47.2360194,127.114820
23128100,安达市                                                                                              ,46.4180160,125.344069
23128200,肇东市                                                                                              ,46.0511354,125.962168
23128300,海伦市                                                                                              ,47.4619722,126.973146
23270000,大兴安岭地区                                                                                        ,51.6736663,124.397367
23270100,加格达奇区                                                                                          ,50.4238313,124.124018
23270200,松岭区                                                                                              ,50.7940816,124.300732
23270300,新林区                                                                                              ,51.6737262,124.395006
23270400,呼中区                                                                                              ,52.0818928,123.180910
23272100,呼玛县                                                                                              ,51.7256392,126.665314
23272200,塔河县                                                                                              ,52.5496360,124.716797
23272300,漠河县                                                                                              ,52.9225621,122.407423
31000000,上海市                                                                                              ,31.2381763,121.469268
31010100,黄浦区                                                                                              ,31.2188206,121.486430
31010300,卢湾区                                                                                              ,31.2109020,121.467998
31010400,徐汇区                                                                                              ,31.1644509,121.435082
31010500,长宁区                                                                                              ,31.2087640,121.381223
31010600,静安区                                                                                              ,31.2289037,121.446003
31010700,普陀区                                                                                              ,31.2615492,121.383562
31010800,闸北区                                                                                              ,31.2504974,121.453996
31010900,虹口区                                                                                              ,31.2577981,121.486001
31011000,杨浦区                                                                                              ,31.2972547,121.527328
31011200,闵行区                                                                                              ,31.1152581,121.429438
31011300,宝山区                                                                                              ,31.3887213,121.407551
31011400,嘉定区                                                                                              ,31.3601052,121.243797
31011500,浦东新区                                                                                            ,31.2494334,121.648596
31011600,金山区                                                                                              ,30.8157062,121.226545
31011700,松江区                                                                                              ,31.0294841,121.195753
31011800,青浦区                                                                                              ,31.1142202,121.086748
31011900,南汇区                                                                                              ,31.0009246,121.751840
31012000,奉贤区                                                                                              ,30.8939115,121.578590
31023000,崇明县                                                                                              ,31.6434170,121.557380
32000000,江苏省                                                                                              ,32.0476151,118.772781
32010000,南京市                                                                                              ,32.0556449,118.797740
32010200,玄武区                                                                                              ,32.0549175,118.845366
32010300,白下区                                                                                              ,32.0127976,118.819134
32010400,秦淮区                                                                                              ,32.0031266,118.804038
32010500,建邺区                                                                                              ,32.0303719,118.709431
32010600,鼓楼区                                                                                              ,26.0866676,119.277502
32010700,下关区                                                                                              ,32.0968726,118.767163
32011100,浦口区                                                                                              ,32.0472699,118.567478
32011300,栖霞区                                                                                              ,32.1345839,119.001760
32011400,雨花台区                                                                                            ,31.9386428,118.693724
32011500,江宁区                                                                                              ,31.8691572,118.802987
32011600,六合区                                                                                              ,32.3909786,118.823994
32012400,溧水县                                                                                              ,31.5856553,119.032863
32012500,高淳县                                                                                              ,31.3595463,118.959209
32020000,无锡市                                                                                              ,31.5260471,120.319680
32020200,崇安区                                                                                              ,31.5799339,120.299456
32020300,南长区                                                                                              ,31.5637272,120.308854
32020400,北塘区                                                                                              ,31.5848419,120.292686
32020500,锡山区                                                                                              ,31.5887444,120.357338
32020600,惠山区                                                                                              ,31.6810314,120.298447
32021100,滨湖区                                                                                              ,31.5218127,120.294563
32028100,江阴市                                                                                              ,31.8424930,120.295722
32028200,宜兴市                                                                                              ,31.3750189,119.823342
32030000,徐州市                                                                                              ,34.2916600,118.350691
32030200,鼓楼区                                                                                              ,34.2885132,117.185593
32030300,云龙区                                                                                              ,34.2489603,117.230526
32030400,九里区                                                                                              ,34.3021631,117.136112
32030500,贾汪区                                                                                              ,34.4431144,117.453632
32031100,泉山区                                                                                              ,34.2440559,117.194166
32032100,丰县                                                                                                ,34.6732498,116.614551
32032200,沛县                                                                                                ,34.7058727,116.921525
32032300,铜山县                                                                                              ,34.3097936,117.530955
32032400,睢宁县                                                                                              ,33.9440453,117.852037
32038100,新沂市                                                                                              ,34.3692900,118.354393
32038200,邳州市                                                                                              ,34.3912494,117.887774
32040000,常州市                                                                                              ,31.7558405,119.939214
32040200,天宁区                                                                                              ,31.7525015,119.951466
32040400,钟楼区                                                                                              ,31.7823108,119.948279
32040500,戚墅堰区                                                                                            ,31.7200086,120.060793
32041100,新北区                                                                                              ,31.8304798,119.971432
32041200,武进区                                                                                              ,31.7012158,119.942207
32048100,溧阳市                                                                                              ,31.4204692,119.380788
32048200,金坛市                                                                                              ,31.7234766,119.527387
32050000,苏州市                                                                                              ,31.2370225,120.406916
32050200,沧浪区                                                                                              ,31.3022692,120.631127
32050300,平江区                                                                                              ,31.3139291,120.629357
32050400,金阊区                                                                                              ,31.3139291,120.629357
32050500,虎丘区                                                                                              ,31.2953019,120.573459
32050600,吴中区                                                                                              ,31.2625855,120.632296
32050700,相城区                                                                                              ,31.3690464,120.642564
32058100,常熟市                                                                                              ,31.6625046,120.833687
32058200,张家港市                                                                                            ,31.8783776,120.644838
32058300,昆山市                                                                                              ,31.3199693,120.980222
32058400,吴江市                                                                                              ,30.9958481,120.629121
32058500,太仓市                                                                                              ,31.5564045,121.174156
32060000,南通市                                                                                              ,31.9542742,120.908478
32060200,崇川区                                                                                              ,32.0099592,120.856883
32061100,港闸区                                                                                              ,32.0312814,120.818152
32062100,海安县                                                                                              ,32.5320614,120.546916
32062300,如东县                                                                                              ,32.4054818,121.068488
32068100,启东市                                                                                              ,31.8622686,121.697241
32068200,如皋市                                                                                              ,32.2431962,120.590068
32068300,通州市                                                                                              ,32.0654558,121.034027
32068400,海门市                                                                                              ,31.9365578,121.300510
32070000,连云港市                                                                                            ,34.6086631,119.506766
32070300,连云区                                                                                              ,34.7528171,119.372774
32070500,新浦区                                                                                              ,34.6053516,119.176307
32070600,海州区                                                                                              ,34.5699947,119.131236
32072100,赣榆县                                                                                              ,34.9018412,119.038056
32072200,东海县                                                                                              ,34.5584384,118.792880
32072300,灌云县                                                                                              ,34.4191773,119.432823
32072400,灌南县                                                                                              ,34.2173649,119.469484
32080000,淮安市                                                                                              ,33.6033250,119.056649
32080200,清河区                                                                                              ,33.5995093,119.007822
32080300,楚州区                                                                                              ,33.5029877,119.141117
32080400,淮阴区                                                                                              ,33.6318795,119.034687
32081100,清浦区                                                                                              ,33.5719721,119.032273
32082600,涟水县                                                                                              ,33.7809665,119.260819
32082900,洪泽县                                                                                              ,33.2942250,118.873143
32083000,盱眙县                                                                                              ,32.8722686,118.579798
32083100,金湖县                                                                                              ,32.8722686,118.579798
32090000,盐城市                                                                                              ,33.3474688,120.163500
32090200,亭湖区                                                                                              ,33.4217529,120.152503
32090300,盐都区                                                                                              ,33.2763144,120.044989
32092100,响水县                                                                                              ,34.2163713,119.804030
32092200,滨海县                                                                                              ,34.0978662,120.001215
32092300,阜宁县                                                                                              ,33.6912633,119.726343
32092400,射阳县                                                                                              ,33.7543526,120.264962
32092500,建湖县                                                                                              ,33.4818092,119.828621
32098100,东台市                                                                                              ,32.7935700,120.518088
32098200,大丰市                                                                                              ,33.2444573,120.561325
32100000,扬州市                                                                                              ,32.3944755,119.413200
32100200,广陵区                                                                                              ,32.3920657,119.484515
32100300,邗江区                                                                                              ,32.4396968,119.498451
32101100,维扬区                                                                                              ,32.4251629,119.389822
32102300,宝应县                                                                                              ,33.2141953,119.431589
32108100,仪征市                                                                                              ,32.4145756,119.191660
32108400,高邮市                                                                                              ,32.8454499,119.507314
32108800,江都市                                                                                              ,32.5462615,119.684146
32110000,镇江市                                                                                              ,32.0590639,119.418318
32110200,京口区                                                                                              ,32.1980945,119.469473
32111100,润州区                                                                                              ,32.1980945,119.469473
32111200,丹徒区                                                                                              ,32.1318583,119.433842
32118100,丹阳市                                                                                              ,31.9333438,119.650297
32118200,扬中市                                                                                              ,32.1654138,119.835240
32118300,句容市                                                                                              ,31.9222803,119.174162
32120000,泰州市                                                                                              ,32.3599442,119.911834
32120200,海陵区                                                                                              ,32.4910402,119.919419
32120300,高港区                                                                                              ,32.3182735,119.881675
32128100,兴化市                                                                                              ,32.9444370,119.974694
32128200,靖江市                                                                                              ,32.0363656,120.289810
